Timestamp, upperLink1, upperLink2, upperLink3, upperLink4, lowerLink1, lowerLink2, lowerLink3, lowerLink4, gripUpperR, gripUpperL, gripLowerR, gripLowerL,
85.99926,-0.6987251,0.7919257,0.1499998,0.125943,1.103449,-0.2923601,0.1491264,-2.548198,0.05500001,-0.0499724,0.0300392,-0.01590433, 
86.09926,-0.7020762,0.7965857,0.1499998,0.09477138,1.105474,-0.293512,0.1488073,-2.548722,0.05500002,-0.0497671,0.03012609,-0.0158235, 
86.19926,-0.7095461,0.8009664,0.1499998,0.06551966,1.103502,-0.2920808,0.1490996,-2.54839,0.05500003,-0.05018358,0.0300267,-0.01591815, 
86.29926,-0.7127226,0.8052949,0.1499999,0.03455752,1.105509,-0.2933375,0.1488012,-2.548809,0.05500002,-0.05007922,0.03011745,-0.01583277, 
86.39925,-0.7208035,0.8080874,0.15,0.01134464,1.103292,-0.2918714,0.1490965,-2.548425,0.055,-0.05052219,0.03002267,-0.01592277, 
86.49925,-0.7258126,0.8082795,0.1499997,-0.001553343,1.104619,-0.2928663,0.1488246,-2.548809,0.05500007,-0.05045119,0.03010369,-0.01584738, 
86.59925,-0.7352548,0.8071625,0.1499998,-0.006736971,1.101477,-0.2912605,0.1491077,-2.548425,0.05500006,-0.05082729,0.03001603,-0.01593059, 
86.69925,-0.7396007,0.8059406,0.1499998,-0.01050688,1.102332,-0.2923252,0.1488641,-2.548757,0.05500007,-0.05069665,0.03008396,-0.01586796, 
86.79925,-0.7472976,0.8045095,0.1499998,-0.01118756,1.098947,-0.2908766,0.1491282,-2.548408,0.05500001,-0.0509895,0.03000578,-0.01594132, 
86.89925,-0.7497934,0.8039859,0.1499998,-0.01263618,1.099697,-0.291819,0.1488966,-2.548722,0.05500004,-0.05081853,0.03006766,-0.01588322, 
86.99924,-0.7553436,0.8027292,0.1499998,-0.0122173,1.09659,-0.2906322,0.1358895,-2.54839,0.05499999,-0.0510653,0.03000893,-0.01594651, 
87.09924,-0.7553436,0.8016123,0.1499997,-0.01275836,1.098859,-0.2923252,0.1157003,-2.548739,0.05500004,-0.05098322,0.03009283,-0.01587823, 
87.19924,-0.7590088,0.8000066,0.15,-0.01178097,1.09673,-0.29147,0.09267972,-2.548408,0.05500002,-0.05130333,0.0300433,-0.01593808, 
87.29924,-0.7578743,0.799291,0.1499999,-0.0124442,1.098894,-0.2929361,0.06749223,-2.548739,0.05499996,-0.05113662,0.03013864,-0.01586445, 
87.39924,-0.7610857,0.7983485,0.1499999,-0.01148427,1.096364,-0.2917841,0.04198013,-2.548425,0.05500007,-0.05142165,0.03008972,-0.01592519, 
87.49924,-0.7594277,0.7980518,0.1499997,-0.0121824,1.09844,-0.2930757,0.02527675,-2.548739,0.05499998,-0.05122903,0.0301838,-0.01584695, 
87.59924,-0.7623249,0.7973537,0.1499998,-0.01123992,1.095805,-0.2918889,0.01731345,-2.548408,0.05499997,-0.05150224,0.03011542,-0.01591534, 
87.69923,-0.7283783,0.7945786,0.1494631,-0.006230825,0.7700742,-0.6281789,0.08348071,-1.275836,0.05500004,-0.0530751,0.04233482,-0.0354915, 
87.79923,-0.7679972,0.7950847,0.1491103,0.008761552,0.9343969,-0.4606622,0.04869318,-1.910368,0.05497119,-0.05408215,0.03618508,-0.02575203, 
87.89923,-0.7960446,0.8069006,0.1486058,0.02815216,1.05205,-0.3597822,0.02981888,-2.228681,0.05490714,-0.05460901,0.03311801,-0.02087768, 
87.99923,-0.813114,0.8228878,0.1483861,0.04942773,1.10886,-0.3106512,0.01985595,-2.388116,0.0549587,-0.05478527,0.03159448,-0.01843904, 
88.09923,-0.8254884,0.8407775,0.1484214,0.07164577,1.130694,-0.289393,0.01455054,-2.467983,0.05499999,-0.05478621,0.03083337,-0.0172183, 
88.19923,-0.8266054,0.8637111,0.1477516,0.09532988,1.125825,-0.2862864,0.01175616,-2.507864,0.05500005,-0.05473891,0.03045091,-0.01659129, 
88.29922,-0.8812342,0.8766963,0.1428552,0.1554216,1.12832,-0.2672972,0.0272704,-2.516294,0.04507028,-0.05500004,0.02355565,-0.02372915, 
88.39922,-0.8602728,0.9080599,0.1431217,0.1723862,1.13052,-0.2608395,0.01838418,-2.530413,0.04834446,-0.05499995,0.02693516,-0.01972552, 
88.49922,-0.8733278,0.9105557,0.1428073,0.1932952,1.089993,-0.2569648,0.0099524,-2.538459,0.05041251,-0.05499998,0.03194955,-0.01451069, 
88.59922,-0.8722108,0.9364913,0.1438827,0.2172237,1.095665,-0.268676,0.007477495,-2.543154,0.05209965,-0.05500013,0.03253328,-0.01374949, 
88.69922,-0.8903274,0.9891653,0.15,0.2371553,1.105684,-0.2852566,0.01260516,-2.547081,0.05500002,-0.05246705,0.02694978,-0.01949634, 
88.79922,-0.9057212,1.033235,0.1499999,0.2622008,1.10612,-0.2985037,0.01502415,-2.550013,0.05499994,-0.05110693,0.02078991,-0.02476776, 
88.89922,-0.8946034,1.039413,0.1472744,0.2960078,1.090586,-0.2842618,0.009315708,-2.545598,0.05449587,-0.05354298,0.02405112,-0.02374351, 
