Timestamp, lowerLink1, lowerLink2, lowerLink3, lowerLink4, upperLink1, upperLink2, upperLink3, upperLink4, gripLowerR, gripLowerL, gripUpperR, gripUpperL
7.650011, -1.072941, 1.638201, 0.1792206, 1.079399, 0.9390569, -1.436842, 0.15, -0.6826332, -0.05498664, 0.05491525, -0.05500006, 0.04841992, 
7.700011, -1.073046, 1.638236, 0.1792215, 1.079486, 0.9423207, -1.443806, 0.1499999, -0.6908013, -0.05498612, 0.05491538, -0.05500002, 0.04843558, 
7.750011, -1.072906, 1.638323, 0.1792208, 1.079538, 0.9441009, -1.450072, 0.15, -0.6977128, -0.05498604, 0.05491528, -0.05500007, 0.04845697, 
7.800012, -1.072837, 1.638393, 0.1792206, 1.079608, 0.9450608, -1.455535, 0.1499999, -0.7034898, -0.0549861, 0.0549153, -0.05499997, 0.04848234, 
7.850012, -1.072801, 1.638428, 0.1792206, 1.079643, 0.9456194, -1.460177, 0.1499999, -0.708307, -0.05498634, 0.05491517, -0.05500006, 0.04850935, 
7.900012, -1.072784, 1.638463, 0.1792206, 1.079678, 0.9459684, -1.464087, 0.1499999, -0.7123212, -0.05498639, 0.05491522, -0.05500002, 0.04853671, 
7.950012, -1.072889, 1.638445, 0.1792215, 1.079713, 0.9492322, -1.471051, 0.1500001, -0.7205068, -0.05498594, 0.05491532, -0.05500006, 0.04855765, 
8.000012, -1.072767, 1.638515, 0.1792204, 1.079748, 0.9510124, -1.477334, 0.1500001, -0.7274184, -0.05498593, 0.05491526, -0.05500017, 0.04858452, 
8.050013, -1.072697, 1.63855, 0.1792203, 1.079765, 0.9519724, -1.482779, 0.15, -0.7331954, -0.05498616, 0.05491521, -0.05499997, 0.04861526, 
8.100013, -1.072662, 1.63855, 0.1792202, 1.079783, 0.9525309, -1.487422, 0.1500001, -0.7380299, -0.05498632, 0.05491519, -0.05500004, 0.04864722, 
8.150013, -1.072662, 1.638567, 0.1792202, 1.0798, 0.9528974, -1.491331, 0.15, -0.7420442, -0.05498639, 0.05491523, -0.05500002, 0.04867934, 
8.200013, -1.072767, 1.638533, 0.1792212, 1.0798, 0.9561612, -1.498295, 0.15, -0.7502298, -0.05498602, 0.05491527, -0.05500003, 0.04870505, 
8.250013, -1.072644, 1.638585, 0.17922, 1.079818, 0.9579414, -1.504561, 0.1500001, -0.7571413, -0.05498607, 0.0549153, -0.05500004, 0.0487369, 
8.300014, -1.072575, 1.638602, 0.1792197, 1.079818, 0.9589013, -1.510006, 0.1499998, -0.7629184, -0.05498626, 0.05491528, -0.05500008, 0.04877228, 
8.350014, -1.07254, 1.638602, 0.1792198, 1.079835, 0.9594773, -1.514649, 0.1499999, -0.7677528, -0.05498646, 0.05491527, -0.05499992, 0.04880907, 
8.400014, -1.072522, 1.638602, 0.1792197, 1.079835, 0.9598438, -1.518541, 0.1500001, -0.7717846, -0.0549866, 0.05491527, -0.05500002, 0.04884554, 
8.450014, -1.072627, 1.638567, 0.1792204, 1.079835, 0.9630378, -1.525418, 0.1499999, -0.779848, -0.05498623, 0.05491539, -0.05499996, 0.04887584, 
8.500014, -1.072522, 1.638602, 0.1792195, 1.079853, 0.9647657, -1.531614, 0.1499999, -0.7866548, -0.05498634, 0.05491539, -0.05500012, 0.04891203, 
8.550014, -1.072452, 1.63862, 0.1792191, 1.079853, 0.9657081, -1.536972, 0.1500001, -0.792362, -0.05498634, 0.05491538, -0.05499998, 0.04895186, 
8.600015, -1.072417, 1.63862, 0.1792191, 1.079853, 0.9662666, -1.541545, 0.1500002, -0.7971268, -0.05498663, 0.05491533, -0.05500003, 0.04899276, 
8.650015, -1.072417, 1.63862, 0.179219, 1.079853, 0.9666331, -1.545384, 0.1499999, -0.8010886, -0.05498684, 0.05491531, -0.05500009, 0.04903306, 
8.700015, -1.072505, 1.638585, 0.17922, 1.079853, 0.9693384, -1.551633, 0.1500002, -0.8083492, -0.05498652, 0.05491543, -0.05500001, 0.04906818, 
8.750015, -1.0724, 1.63862, 0.179219, 1.079853, 0.9708219, -1.5572, 0.1500001, -0.8144579, -0.05498667, 0.05491533, -0.05499998, 0.04910784, 
8.800015, -1.072348, 1.63862, 0.1792188, 1.079853, 0.9716247, -1.562035, 0.1499998, -0.8195717, -0.05498677, 0.05491535, -0.05500013, 0.0491502, 
8.850016, -1.072313, 1.63862, 0.1792185, 1.079853, 0.9721135, -1.566136, 0.1500001, -0.8238478, -0.0549869, 0.05491528, -0.05499998, 0.04919295, 
8.900016, -1.072313, 1.63862, 0.1792185, 1.07987, 0.9724276, -1.569575, 0.1500001, -0.8274083, -0.05498698, 0.05491547, -0.05500007, 0.04923466, 
8.950016, -1.0724, 1.638585, 0.1792194, 1.079853, 0.9751154, -1.575491, 0.1500001, -0.8343198, -0.05498678, 0.05491547, -0.05499997, 0.04927083, 
9.000016, -1.072295, 1.63862, 0.1792185, 1.07987, 0.976564, -1.580797, 0.1499999, -0.8401492, -0.05498673, 0.05491545, -0.0550001, 0.0493117, 
9.050016, -1.072243, 1.63862, 0.1792183, 1.07987, 0.9773669, -1.585387, 0.15, -0.845036, -0.05498693, 0.05491538, -0.05500012, 0.04935496, 
9.100017, -1.072226, 1.63862, 0.1792182, 1.07987, 0.9778208, -1.589297, 0.1499999, -0.8491201, -0.05498702, 0.05491553, -0.05500007, 0.04939879, 
9.150017, -1.072208, 1.63862, 0.1792181, 1.07987, 0.9781349, -1.592578, 0.1499998, -0.8525235, -0.05498722, 0.05491547, -0.05500001, 0.04944158, 
9.200017, -1.072295, 1.638585, 0.179219, 1.07987, 0.9808226, -1.598355, 0.1499999, -0.8592954, -0.05498689, 0.05491554, -0.05500004, 0.04947893, 
9.250017, -1.072191, 1.63862, 0.1792181, 1.07987, 0.9822538, -1.603556, 0.15, -0.8650201, -0.05498686, 0.05491557, -0.05500002, 0.04952087, 
9.300017, -1.072138, 1.63862, 0.1792178, 1.07987, 0.9830393, -1.608059, 0.1500002, -0.8698022, -0.05498711, 0.05491555, -0.05500003, 0.04956567, 
9.350018, -1.072121, 1.63862, 0.1792178, 1.07987, 0.9835105, -1.611881, 0.1499999, -0.8737991, -0.05498715, 0.05491562, -0.055, 0.04961086, 
9.400018, -1.072103, 1.63862, 0.1792178, 1.07987, 0.9838246, -1.615093, 0.1499999, -0.8771327, -0.05498733, 0.05491554, -0.05500006, 0.04965512, 
9.450018, -1.072191, 1.638585, 0.1792185, 1.07987, 0.986495, -1.620817, 0.1499999, -0.8838522, -0.05498707, 0.0549156, -0.05500007, 0.04969406, 
9.500018, -1.072138, 1.63862, 0.1792167, 1.07987, 0.9879611, -1.625914, 0.15, -0.8895943, -0.05498699, 0.05491551, -0.05499995, 0.04974951, 
9.550018, -1.072103, 1.63862, 0.1792169, 1.07987, 0.9887639, -1.630312, 0.15, -0.8943765, -0.05498721, 0.05491548, -0.05500017, 0.04980585, 
9.600019, -1.072086, 1.63862, 0.1792176, 1.07987, 0.9892526, -1.634047, 0.1499999, -0.8983908, -0.05498745, 0.0549155, -0.05499993, 0.04986102, 
9.650019, -1.072086, 1.63862, 0.1792177, 1.07987, 0.9895843, -1.637189, 0.1499999, -0.9017243, -0.05498743, 0.05491554, -0.05499995, 0.04991352, 
9.700019, -1.072156, 1.638602, 0.1792185, 1.07987, 0.9916961, -1.642145, 0.15, -0.9075189, -0.05498728, 0.05491559, -0.05500009, 0.04996013, 
9.750019, -1.072103, 1.63862, 0.1792178, 1.07987, 0.9928654, -1.646561, 0.15, -0.9124058, -0.0549872, 0.05491559, -0.05500005, 0.05000911, 
9.800019, -1.072068, 1.63862, 0.1792177, 1.07987, 0.9935112, -1.650383, 0.15, -0.9165073, -0.05498739, 0.05491551, -0.05500003, 0.05005881, 
9.850019, -1.072051, 1.63862, 0.1792177, 1.07987, 0.9938952, -1.653612, 0.15, -0.9199107, -0.05498745, 0.05491552, -0.055, 0.05010758, 
9.90002, -1.072051, 1.63862, 0.1792176, 1.07987, 0.9941745, -1.656335, 0.1499999, -0.9227555, -0.05498752, 0.05491558, -0.05500009, 0.05015416, 
9.95002, -1.072051, 1.63862, 0.1792175, 1.07987, 0.9943664, -1.658604, 0.15, -0.9251292, -0.05498766, 0.05491557, -0.05500008, 0.05019822, 
10.00002, -1.072051, 1.638602, 0.1792175, 1.07987, 0.9945061, -1.660506, 0.1499999, -0.9271189, -0.05498769, 0.05491553, -0.05500011, 0.0502393, 
10.05002, -1.072051, 1.638602, 0.1792177, 1.07987, 0.9946282, -1.662077, 0.1499999, -0.9287595, -0.05498765, 0.05491561, -0.05500009, 0.05027733, 
10.10002, -1.072051, 1.638602, 0.1792176, 1.07987, 0.9947155, -1.663404, 0.15, -0.9301383, -0.05498776, 0.05491564, -0.05499995, 0.05031224, 
10.15002, -1.072051, 1.638602, 0.1792178, 1.07987, 0.9947853, -1.664503, 0.1499999, -0.9312728, -0.05498775, 0.05491562, -0.05500007, 0.05034377, 
10.20002, -1.072051, 1.638602, 0.1792178, 1.07987, 0.9948202, -1.665428, 0.15, -0.9322327, -0.0549877, 0.05491554, -0.05500005, 0.05037237, 
10.25002, -1.072051, 1.638602, 0.1792178, 1.07987, 0.9948726, -1.666196, 0.1499999, -0.9330181, -0.05498774, 0.0549156, -0.05500004, 0.05039798, 
10.30002, -1.072051, 1.638602, 0.1792178, 1.07987, 0.99489, -1.666824, 0.1499999, -0.9336813, -0.05498767, 0.05491564, -0.05500001, 0.05042098, 
10.35002, -1.072051, 1.638602, 0.1792181, 1.07987, 0.9949075, -1.667365, 0.15, -0.9342398, -0.05498762, 0.05491558, -0.055, 0.05044137, 
10.40002, -1.072051, 1.638602, 0.1792181, 1.07987, 0.994925, -1.667802, 0.15, -0.9346936, -0.05498763, 0.0549157, -0.05499999, 0.05045944, 
10.45002, -1.072051, 1.638602, 0.1792175, 1.07987, 0.9949424, -1.668168, 0.1500001, -0.9350776, -0.05498762, 0.05491567, -0.05500006, 0.05047528, 
10.50002, -1.072051, 1.638602, 0.1792169, 1.07987, 0.9949424, -1.668482, 0.1500001, -0.9353918, -0.05498751, 0.05491579, -0.05500007, 0.05048947, 
10.55002, -1.072051, 1.638585, 0.1792164, 1.07987, 0.9949424, -1.668744, 0.15, -0.935671, -0.05498753, 0.05491568, -0.05500007, 0.05050177, 
10.60002, -1.072051, 1.638585, 0.1792159, 1.07987, 0.9949424, -1.668954, 0.1499999, -0.9358805, -0.05498755, 0.05491564, -0.05500004, 0.05051264, 
10.65002, -1.072051, 1.638585, 0.1792158, 1.07987, 0.9949424, -1.669128, 0.1500001, -0.9360724, -0.05498757, 0.05491577, -0.05500017, 0.05052209, 
10.70002, -1.072051, 1.638602, 0.1764981, 1.07987, 0.9949424, -1.669268, 0.15, -0.9362295, -0.05498657, 0.05491769, -0.05500004, 0.05053066, 
10.75002, -1.072051, 1.638602, 0.1741519, 1.07987, 0.9949424, -1.66939, 0.1500001, -0.9363517, -0.05498574, 0.05491944, -0.05500002, 0.05053857, 
10.80002, -1.072051, 1.638602, 0.1721952, 1.07987, 0.994925, -1.669477, 0.1500001, -0.9364738, -0.05498497, 0.05492085, -0.05500007, 0.05054628, 
10.85002, -1.072051, 1.63862, 0.170566, 1.07987, 0.994925, -1.669564, 0.1499999, -0.9365786, -0.05498435, 0.05492193, -0.05500001, 0.05055339, 
10.90002, -1.072068, 1.63862, 0.1692094, 1.07987, 0.994925, -1.669617, 0.15, -0.9366484, -0.05498374, 0.05492292, -0.05500014, 0.05056013, 
10.95002, -1.072068, 1.63862, 0.165364, 1.07987, 0.9949075, -1.669652, 0.1499999, -0.9367357, -0.05498239, 0.05492565, -0.05500004, 0.05056651, 
11.00002, -1.072068, 1.638637, 0.1620792, 1.07987, 0.99489, -1.669669, 0.1499999, -0.9368054, -0.05498111, 0.05492798, -0.05500001, 0.05057298, 
11.05002, -1.072086, 1.638637, 0.1593415, 1.07987, 0.99489, -1.669687, 0.15, -0.9368579, -0.05498016, 0.05492983, -0.05500009, 0.05057931, 
11.10002, -1.072086, 1.638637, 0.1570614, 1.07987, 0.9948726, -1.669687, 0.15, -0.9369102, -0.05497909, 0.05493157, -0.05500007, 0.05058555, 
11.15002, -1.072086, 1.638655, 0.1551632, 1.07987, 0.9948551, -1.669687, 0.1499999, -0.9369625, -0.05497838, 0.05493281, -0.05500017, 0.05059133, 
11.20002, -1.072103, 1.638655, 0.1508663, 1.07987, 0.9948376, -1.669669, 0.15, -0.9370149, -0.05497688, 0.05493592, -0.0550001, 0.0505973, 
11.25002, -1.072103, 1.638672, 0.1472058, 1.07987, 0.9948202, -1.669652, 0.15, -0.9370498, -0.05497529, 0.05493844, -0.05499998, 0.05060329, 
11.30002, -1.072121, 1.638672, 0.1441548, 1.07987, 0.9948202, -1.669634, 0.1499999, -0.9371022, -0.05497424, 0.0549406, -0.05500015, 0.05060947, 
11.35003, -1.072121, 1.63869, 0.1416143, 1.07987, 0.9948028, -1.669599, 0.15, -0.9371371, -0.05497318, 0.05494228, -0.05500004, 0.05061543, 
11.40003, -1.072138, 1.63869, 0.1394989, 1.07987, 0.9947853, -1.669582, 0.15, -0.937172, -0.05497226, 0.05494387, -0.05500006, 0.05062116, 
11.45003, -1.072138, 1.63869, 0.1366676, 1.07987, 0.9947678, -1.669547, 0.1499999, -0.9372069, -0.05497105, 0.05494592, -0.05500009, 0.05062682, 
11.50003, -1.072156, 1.638707, 0.1342778, 1.07987, 0.9947504, -1.669512, 0.15, -0.9372418, -0.05497013, 0.05494758, -0.05500007, 0.05063222, 
11.55003, -1.072156, 1.638707, 0.1322864, 1.07987, 0.9947329, -1.669477, 0.1499999, -0.9372767, -0.05496927, 0.05494899, -0.05500002, 0.05063741, 
11.60003, -1.072156, 1.638724, 0.1306285, 1.079888, 0.9947155, -1.669442, 0.15, -0.9373116, -0.05496842, 0.05495012, -0.05500003, 0.05064241, 
11.65003, -1.072173, 1.638724, 0.1292478, 1.079888, 0.9947155, -1.669407, 0.15, -0.9373291, -0.05496792, 0.05495121, -0.05500008, 0.0506471, 
11.70003, -1.072173, 1.638724, 0.1280982, 1.079888, 0.994698, -1.669373, 0.15, -0.937364, -0.05496752, 0.05495179, -0.05500014, 0.05065132, 
11.75003, -1.072173, 1.638724, 0.1271411, 1.079888, 0.9946806, -1.669355, 0.15, -0.9373814, -0.05496701, 0.05495253, -0.05500001, 0.05065533, 
11.80003, -1.072191, 1.638724, 0.1263441, 1.079888, 0.9946806, -1.66932, 0.1499999, -0.9374163, -0.05496661, 0.05495316, -0.05499998, 0.0506588, 
11.85003, -1.072191, 1.638724, 0.1256806, 1.079888, 0.9946632, -1.669303, 0.15, -0.9374338, -0.05496623, 0.05495359, -0.05499999, 0.05066212, 
11.90003, -1.072191, 1.638742, 0.1251281, 1.079888, 0.9946632, -1.669268, 0.15, -0.9374512, -0.05496611, 0.05495383, -0.05499998, 0.05066491, 
11.95003, -1.072191, 1.638742, 0.1246678, 1.079888, 0.9946457, -1.66925, 0.1499999, -0.9374512, -0.05496581, 0.05495426, -0.05499994, 0.05066753, 
12.00003, -1.072191, 1.638742, 0.1242846, 1.079888, 0.9946457, -1.669233, 0.1499999, -0.9374687, -0.05496569, 0.05495464, -0.05500005, 0.0506697, 
12.05003, -1.072191, 1.638742, 0.1239654, 1.079888, 0.9946282, -1.669215, 0.15, -0.9374862, -0.05496545, 0.05495469, -0.05500008, 0.0506716, 
12.10003, -1.072191, 1.638742, 0.1236996, 1.079888, 0.9946282, -1.669198, 0.1500001, -0.9374862, -0.05496536, 0.05495486, -0.05499998, 0.05067345, 
12.15003, -1.072208, 1.638742, 0.1234783, 1.079888, 0.9946282, -1.669198, 0.1500001, -0.9375036, -0.05496527, 0.05495504, -0.05499997, 0.05067499, 
12.20003, -1.072208, 1.638742, 0.1232942, 1.079888, 0.9946282, -1.669181, 0.15, -0.9375036, -0.05496511, 0.05495524, -0.05500007, 0.05067628, 
12.25003, -1.072208, 1.638742, 0.1231407, 1.079888, 0.9946108, -1.669181, 0.15, -0.937521, -0.05496513, 0.05495527, -0.05499995, 0.05067746, 
12.30003, -1.072208, 1.638742, 0.123013, 1.079888, 0.9946108, -1.669163, 0.1500001, -0.937521, -0.05496497, 0.05495546, -0.05499998, 0.05067853, 
12.35003, -1.072208, 1.638742, 0.1229066, 1.079888, 0.9946108, -1.669163, 0.15, -0.937521, -0.05496491, 0.05495543, -0.05500004, 0.05067937, 
12.40003, -1.072208, 1.638742, 0.1228181, 1.079888, 0.9946108, -1.669146, 0.1499999, -0.9375385, -0.05496494, 0.05495552, -0.05500006, 0.05068006, 
12.45003, -1.072208, 1.638742, 0.1227444, 1.079888, 0.9946108, -1.669146, 0.1499999, -0.9375385, -0.05496489, 0.05495554, -0.055, 0.0506808, 
12.50003, -1.072208, 1.638742, 0.1226832, 1.079888, 0.9946108, -1.669146, 0.1499999, -0.9375385, -0.05496481, 0.05495557, -0.05500008, 0.05068134, 
12.55003, -1.072208, 1.638742, 0.122632, 1.079888, 0.9946108, -1.669128, 0.1499999, -0.9375385, -0.05496478, 0.05495567, -0.055, 0.05068192, 
12.60003, -1.072208, 1.638742, 0.1225895, 1.079888, 0.9946108, -1.669128, 0.1499999, -0.9375385, -0.05496465, 0.05495577, -0.05500005, 0.05068222, 
12.65003, -1.072208, 1.638742, 0.1225539, 1.079888, 0.9945933, -1.669128, 0.1499999, -0.9375559, -0.0549647, 0.05495567, -0.05500012, 0.05068256, 
12.70003, -1.072208, 1.638742, 0.1225244, 1.079888, 0.9945933, -1.669128, 0.15, -0.9375559, -0.05496478, 0.05495565, -0.05500006, 0.0506828, 
12.75003, -1.072208, 1.638742, 0.1224997, 1.079888, 0.9945933, -1.669128, 0.1499998, -0.9375559, -0.0549647, 0.05495573, -0.05500011, 0.05068308, 
12.80003, -1.072208, 1.638742, 0.1224793, 1.079888, 0.9945933, -1.669128, 0.1499999, -0.9375559, -0.05496467, 0.05495571, -0.055, 0.05068344, 
12.85003, -1.072208, 1.638742, 0.1224624, 1.079888, 0.9945933, -1.669111, 0.1499999, -0.9375559, -0.05496462, 0.05495574, -0.05500004, 0.0506835, 
12.90003, -1.072208, 1.638742, 0.1224482, 1.079888, 0.9945933, -1.669111, 0.1499999, -0.9375559, -0.05496471, 0.05495572, -0.0550001, 0.05068359, 
12.95003, -1.072208, 1.638742, 0.1224363, 1.079888, 0.9945933, -1.669111, 0.15, -0.9375559, -0.0549647, 0.05495569, -0.05499999, 0.05068389, 
13.00003, -1.072208, 1.638742, 0.1224264, 1.079888, 0.9945933, -1.669111, 0.15, -0.9375559, -0.0549647, 0.0549558, -0.05500005, 0.05068401, 
13.05003, -1.072208, 1.638742, 0.1224183, 1.079888, 0.9945933, -1.669111, 0.15, -0.9375559, -0.05496465, 0.05495571, -0.055, 0.05068413, 
13.10003, -1.072208, 1.638742, 0.1224115, 1.079888, 0.9945933, -1.669111, 0.15, -0.9375559, -0.05496466, 0.05495574, -0.05500006, 0.05068417, 
13.15003, -1.072208, 1.638742, 0.1224059, 1.079888, 0.9945933, -1.669111, 0.15, -0.9375559, -0.05496471, 0.0549558, -0.0550001, 0.05068417, 
13.20003, -1.072208, 1.638742, 0.1224011, 1.079888, 0.9945933, -1.669111, 0.15, -0.9375559, -0.05496466, 0.05495575, -0.05500009, 0.05068428, 
13.25003, -1.072208, 1.638742, 0.1223973, 1.079888, 0.9945933, -1.669111, 0.15, -0.9375559, -0.05496465, 0.05495571, -0.05500015, 0.05068434, 
13.30003, -1.072208, 1.638742, 0.122394, 1.079888, 0.9945933, -1.669111, 0.15, -0.9375559, -0.05496467, 0.05495581, -0.05500017, 0.05068443, 
13.35003, -1.072208, 1.638742, 0.1223911, 1.079888, 0.9945933, -1.669111, 0.15, -0.9375559, -0.05496466, 0.05495574, -0.05500015, 0.05068442, 
13.40003, -1.072208, 1.638742, 0.1223888, 1.079888, 0.9945933, -1.669111, 0.15, -0.9375559, -0.05496463, 0.05495579, -0.05500005, 0.05068453, 
13.45003, -1.072208, 1.638742, 0.1223872, 1.079888, 0.9945933, -1.669111, 0.15, -0.9375559, -0.0549646, 0.05495574, -0.05500005, 0.05068465, 
13.50003, -1.072208, 1.638742, 0.1223855, 1.079888, 0.9945933, -1.669111, 0.15, -0.9375559, -0.05496468, 0.05495573, -0.05499997, 0.05068459, 
13.55003, -1.072208, 1.638742, 0.1223842, 1.079888, 0.9945933, -1.669111, 0.15, -0.9375559, -0.0549647, 0.05495584, -0.05500012, 0.05068455, 
13.60003, -1.072208, 1.638742, 0.1223831, 1.079888, 0.9945933, -1.669111, 0.15, -0.9375559, -0.05496464, 0.05495584, -0.05500012, 0.0506846, 
13.65003, -1.072208, 1.638742, 0.1223822, 1.079888, 0.9945933, -1.669111, 0.15, -0.9375559, -0.05496464, 0.05495584, -0.05500003, 0.05068465, 
13.70003, -1.072208, 1.638742, 0.1223815, 1.079888, 0.9945933, -1.669111, 0.15, -0.9375559, -0.05496469, 0.05495573, -0.05500011, 0.05068453, 
13.75003, -1.072208, 1.638742, 0.1223809, 1.079888, 0.9945933, -1.669111, 0.15, -0.9375559, -0.05496462, 0.05495575, -0.05500005, 0.05068466, 
13.80003, -1.072208, 1.638742, 0.1223804, 1.079888, 0.9945933, -1.669111, 0.15, -0.9375559, -0.05496468, 0.05495578, -0.05500001, 0.05068469, 
13.85003, -1.072208, 1.638742, 0.1223799, 1.079888, 0.9945933, -1.669111, 0.15, -0.9375559, -0.0549647, 0.05495587, -0.055, 0.05068473, 
13.90003, -1.072208, 1.638742, 0.1223795, 1.079888, 0.9945933, -1.669111, 0.15, -0.9375559, -0.05496469, 0.05495581, -0.055, 0.05068472, 
13.95004, -1.072208, 1.638724, 0.1223782, 1.079888, 0.9945933, -1.669093, 0.1472607, -0.9375559, -0.054965, 0.05495576, -0.05499998, 0.0506863, 
14.00004, -1.072208, 1.638742, 0.1223788, 1.079888, 0.9945759, -1.669076, 0.1447404, -0.9375734, -0.05496485, 0.05495585, -0.05500005, 0.05068925, 
14.05004, -1.072208, 1.638742, 0.1223786, 1.079888, 0.9945759, -1.669058, 0.1426263, -0.9375734, -0.05496485, 0.05495583, -0.05500015, 0.05069333, 
14.10004, -1.072208, 1.638742, 0.1223784, 1.079888, 0.9945759, -1.669041, 0.1408671, -0.9375909, -0.05496475, 0.05495576, -0.05499991, 0.05069857, 
14.15004, -1.072208, 1.638742, 0.1223782, 1.079888, 0.9945759, -1.669006, 0.1394046, -0.9376084, -0.05496471, 0.05495581, -0.05500004, 0.05070435, 
14.20004, -1.072208, 1.638742, 0.1223773, 1.079888, 0.9945585, -1.668971, 0.1347415, -0.9376258, -0.05496496, 0.05495585, -0.05500012, 0.05071182, 
14.25004, -1.072208, 1.638742, 0.1223778, 1.079888, 0.994541, -1.668919, 0.130615, -0.9376432, -0.05496498, 0.05495585, -0.05500009, 0.05072113, 
14.30004, -1.072208, 1.638742, 0.1223779, 1.079888, 0.994541, -1.668884, 0.1271649, -0.9376781, -0.05496481, 0.0549558, -0.05499993, 0.05073222, 
14.35004, -1.072226, 1.638742, 0.1223778, 1.079888, 0.9945235, -1.668814, 0.124295, -0.9377131, -0.05496482, 0.05495578, -0.05500001, 0.05074405, 
14.40004, -1.072226, 1.638742, 0.1223776, 1.079888, 0.9945235, -1.668762, 0.1219092, -0.937748, -0.0549647, 0.05495577, -0.05500005, 0.05075632, 
14.45004, -1.072226, 1.638742, 0.1223769, 1.079888, 0.9945061, -1.668674, 0.1164781, -0.9377828, -0.05496489, 0.05495577, -0.05499999, 0.05077001, 
14.50004, -1.072226, 1.638742, 0.1223776, 1.079888, 0.9944886, -1.668604, 0.1117136, -0.9378178, -0.05496503, 0.0549558, -0.05500002, 0.05078514, 
14.55004, -1.072226, 1.638759, 0.1223776, 1.079888, 0.9944711, -1.668535, 0.1077329, -0.9378701, -0.0549649, 0.05495574, -0.05500003, 0.0508013, 
14.60004, -1.072243, 1.638759, 0.1223776, 1.079888, 0.9944537, -1.668465, 0.1044221, -0.9379225, -0.05496484, 0.05495575, -0.05500007, 0.05081809, 
14.65004, -1.072243, 1.638759, 0.1223776, 1.079888, 0.9944363, -1.668378, 0.1016695, -0.9379749, -0.05496481, 0.05495575, -0.05500003, 0.05083479, 
14.70004, -1.072243, 1.638759, 0.1223768, 1.079888, 0.9944188, -1.668273, 0.09593359, -0.9380097, -0.05496492, 0.05495571, -0.05499996, 0.05085239, 
14.75004, -1.072243, 1.638759, 0.1223778, 1.079888, 0.9944013, -1.668186, 0.0909156, -0.9380621, -0.05496507, 0.05495578, -0.05500003, 0.05087102, 
14.80004, -1.07226, 1.638759, 0.122378, 1.079888, 0.9943839, -1.668098, 0.08672432, -0.9381319, -0.05496486, 0.05495576, -0.05500006, 0.05089031, 
14.85004, -1.07226, 1.638777, 0.1223779, 1.079888, 0.9943664, -1.667994, 0.08323804, -0.9381843, -0.05496489, 0.0549558, -0.05500001, 0.05090988, 
14.90004, -1.072278, 1.638777, 0.122378, 1.079888, 0.9943315, -1.667907, 0.08034007, -0.9382367, -0.05496478, 0.0549558, -0.05500004, 0.05092898, 
14.95004, -1.072278, 1.638777, 0.1223778, 1.079888, 0.9943141, -1.667802, 0.07610909, -0.9383065, -0.05496489, 0.05495579, -0.05500006, 0.05094806, 
15.00004, -1.072278, 1.638777, 0.1223782, 1.079888, 0.9942967, -1.667714, 0.07246033, -0.9383588, -0.05496483, 0.05495577, -0.05500003, 0.05096699, 
15.05004, -1.072278, 1.638777, 0.1223785, 1.079888, 0.9942791, -1.66761, 0.06941632, -0.9384111, -0.05496489, 0.05495577, -0.05499998, 0.05098555, 
15.10004, -1.072295, 1.638777, 0.1223785, 1.079888, 0.9942617, -1.667522, 0.06688503, -0.9384636, -0.05496486, 0.05495575, -0.05500005, 0.05100364, 
15.15004, -1.072295, 1.638794, 0.1223787, 1.079888, 0.9942442, -1.667435, 0.06478051, -0.9385158, -0.0549647, 0.05495588, -0.05500004, 0.05102055, 
15.20004, -1.072295, 1.638794, 0.1223791, 1.079888, 0.9942268, -1.667365, 0.063813, -0.9385683, -0.05496433, 0.05495524, -0.05500001, 0.05103624, 
15.25004, -1.072313, 1.638794, 0.1223789, 1.079888, 0.9942093, -1.667278, 0.06306556, -0.9386206, -0.05496408, 0.05495485, -0.05500007, 0.05105017, 
15.30004, -1.072313, 1.638794, 0.1223791, 1.079888, 0.9941919, -1.667226, 0.06244865, -0.9386555, -0.05496387, 0.05495438, -0.05500001, 0.0510626, 
15.35004, -1.072313, 1.638794, 0.1223792, 1.079888, 0.9941919, -1.667156, 0.06193629, -0.9386904, -0.05496366, 0.05495417, -0.05499997, 0.0510734, 
15.40004, -1.072313, 1.638794, 0.1223794, 1.079888, 0.9941745, -1.667104, 0.06151072, -0.9387254, -0.05496366, 0.05495385, -0.05499998, 0.0510826, 
15.45004, -1.072313, 1.638794, 0.1223788, 1.079888, 0.994157, -1.667051, 0.05881134, -0.9387602, -0.05347404, 0.05262671, -0.05500003, 0.05109118, 
