Timestamp, lowerLink1, lowerLink2, lowerLink3, lowerLink4, upperLink1, upperLink2, upperLink3, upperLink4, gripLowerR, gripLowerL, gripUpperR, gripUpperL,
58.14721,-1.0933,1.4877,0.1492,-1.1941,0.9280,-1.1339,0.1500,0.5101,-0.0301,0.0161,-0.0550,0.0470, 
58.18021,-1.0931,1.4771,0.1493,-1.2064,0.9313,-1.1384,0.1500,0.5183,-0.0301,0.0160,-0.0550,0.0470, 
58.21321,-1.0933,1.4681,0.1493,-1.2167,0.9331,-1.1427,0.1500,0.5252,-0.0301,0.0160,-0.0550,0.0470, 
58.24621,-1.0932,1.4606,0.1493,-1.2252,0.9347,-1.1466,0.1500,0.5309,-0.0301,0.0160,-0.0550,0.0470, 
58.27921,-1.0936,1.4542,0.1493,-1.2323,0.9353,-1.1501,0.1500,0.5358,-0.0301,0.0160,-0.0550,0.0470, 
58.31221,-1.0937,1.4490,0.1493,-1.2382,0.9359,-1.1527,0.1500,0.5398,-0.0301,0.0160,-0.0550,0.0469, 
58.34521,-1.0936,1.4357,0.1494,-1.2534,0.9391,-1.1574,0.1500,0.5480,-0.0302,0.0160,-0.0550,0.0469, 
58.37821,-1.0934,1.4246,0.1493,-1.2661,0.9415,-1.1618,0.1500,0.5549,-0.0301,0.0160,-0.0550,0.0469, 
58.41121,-1.0938,1.4151,0.1493,-1.2767,0.9427,-1.1660,0.1500,0.5607,-0.0301,0.0160,-0.0550,0.0469, 
58.44421,-1.0936,1.4074,0.1494,-1.2855,0.9439,-1.1689,0.1500,0.5656,-0.0302,0.0160,-0.0550,0.0469, 
58.47721,-1.0936,1.4008,0.1494,-1.2928,0.9451,-1.1719,0.1500,0.5697,-0.0302,0.0160,-0.0550,0.0469, 
58.51022,-1.0932,1.3846,0.1494,-1.3114,0.9485,-1.1768,0.1500,0.5779,-0.0301,0.0160,-0.0550,0.0469, 
58.54322,-1.0927,1.3710,0.1494,-1.3269,0.9511,-1.1808,0.1500,0.5849,-0.0302,0.0159,-0.0550,0.0469, 
58.57622,-1.0928,1.3595,0.1495,-1.3398,0.9528,-1.1849,0.1500,0.5907,-0.0302,0.0159,-0.0550,0.0469, 
58.60922,-1.0931,1.3500,0.1494,-1.3506,0.9537,-1.1884,0.1500,0.5955,-0.0301,0.0159,-0.0550,0.0469, 
58.64222,-1.0933,1.3422,0.1494,-1.3596,0.9545,-1.1911,0.1500,0.5995,-0.0302,0.0159,-0.0550,0.0469, 
58.67522,-1.0932,1.3239,0.1495,-1.3806,0.9577,-1.1958,0.1500,0.6077,-0.0302,0.0159,-0.0550,0.0469, 
58.70822,-1.0933,1.3084,0.1494,-1.3982,0.9596,-1.2004,0.1500,0.6146,-0.0301,0.0159,-0.0550,0.0469, 
58.74122,-1.0935,1.2956,0.1494,-1.4128,0.9612,-1.2041,0.1500,0.6204,-0.0302,0.0159,-0.0550,0.0469, 
58.77422,-1.0939,1.2848,0.1494,-1.4250,0.9620,-1.2074,0.1500,0.6252,-0.0302,0.0159,-0.0550,0.0469, 
58.80722,-1.0941,1.2756,0.1495,-1.4352,0.9624,-1.2100,0.1500,0.6293,-0.0302,0.0159,-0.0550,0.0469, 
58.84023,-1.0936,1.2542,0.1495,-1.4593,0.9656,-1.2150,0.1500,0.6376,-0.0302,0.0158,-0.0550,0.0469, 
58.87323,-1.0932,1.2365,0.1496,-1.4796,0.9682,-1.2191,0.1500,0.6446,-0.0303,0.0158,-0.0550,0.0470, 
58.90623,-1.0933,1.2216,0.1497,-1.4964,0.9695,-1.2228,0.1500,0.6505,-0.0303,0.0158,-0.0550,0.0470, 
58.93923,-1.0934,1.2091,0.1497,-1.5105,0.9705,-1.2259,0.1500,0.6554,-0.0304,0.0157,-0.0550,0.0471, 
58.97223,-1.0937,1.1985,0.1497,-1.5222,0.9711,-1.2290,0.1500,0.6595,-0.0303,0.0157,-0.0550,0.0471, 
59.00523,-1.0929,1.1752,0.1497,-1.5490,0.9748,-1.2334,0.1500,0.6677,-0.0304,0.0157,-0.0550,0.0471, 
59.03823,-1.0929,1.1554,0.1497,-1.5715,0.9772,-1.2379,0.1500,0.6747,-0.0304,0.0157,-0.0550,0.0471, 
59.07123,-1.0929,1.1388,0.1497,-1.5902,0.9787,-1.2418,0.1500,0.6805,-0.0304,0.0157,-0.0550,0.0471, 
59.10423,-1.0926,1.1250,0.1498,-1.6058,0.9802,-1.2448,0.1500,0.6854,-0.0304,0.0156,-0.0550,0.0471, 
59.13723,-1.0928,1.1133,0.1499,-1.6189,0.9810,-1.2475,0.1500,0.6895,-0.0304,0.0156,-0.0550,0.0472, 
59.17023,-1.0923,1.0878,0.1498,-1.6480,0.9844,-1.2524,0.1500,0.6978,-0.0304,0.0156,-0.0550,0.0472, 
59.20324,-1.0928,1.0669,0.1497,-1.6723,0.9870,-1.2515,0.1496,0.7081,-0.0303,0.0157,-0.0550,0.0485, 
59.23624,-1.0936,1.0494,0.1496,-1.6926,0.9895,-1.2506,0.1494,0.7166,-0.0302,0.0158,-0.0550,0.0496, 
59.26924,-1.0946,1.0346,0.1496,-1.7096,0.9915,-1.2497,0.1493,0.7237,-0.0302,0.0158,-0.0550,0.0504, 
59.30224,-1.0955,1.0223,0.1495,-1.7237,0.9933,-1.2490,0.1492,0.7295,-0.0302,0.0159,-0.0550,0.0512, 
59.33524,-1.0956,0.9958,0.1495,-1.7541,0.9976,-1.2509,0.1491,0.7393,-0.0301,0.0159,-0.0550,0.0518, 
59.36824,-1.0960,0.9737,0.1495,-1.7795,1.0006,-1.2526,0.1489,0.7475,-0.0301,0.0159,-0.0550,0.0523, 
59.40124,-1.0965,0.9551,0.1495,-1.8006,1.0028,-1.2543,0.1488,0.7544,-0.0301,0.0159,-0.0550,0.0527, 
59.43424,-1.0971,0.9395,0.1495,-1.8182,1.0044,-1.2558,0.1488,0.7601,-0.0301,0.0160,-0.0550,0.0531, 
59.46724,-1.0977,0.9265,0.1495,-1.8329,1.0056,-1.2571,0.1487,0.7649,-0.0300,0.0160,-0.0550,0.0533, 
59.50024,-1.0975,0.9006,0.1495,-1.8625,1.0094,-1.2607,0.1487,0.7737,-0.0300,0.0160,-0.0550,0.0536, 
59.53325,-1.0976,0.8789,0.1495,-1.8873,1.0119,-1.2640,0.1486,0.7811,-0.0300,0.0160,-0.0550,0.0538, 
59.56625,-1.0979,0.8608,0.1495,-1.9079,1.0136,-1.2669,0.1486,0.7874,-0.0300,0.0160,-0.0550,0.0539, 
59.59925,-1.0983,0.8455,0.1495,-1.9251,1.0148,-1.2694,0.1486,0.7926,-0.0300,0.0160,-0.0550,0.0541, 
59.63225,-1.0987,0.8328,0.1495,-1.9395,1.0158,-1.2716,0.1486,0.7969,-0.0300,0.0160,-0.0550,0.0542, 
59.66525,-1.0984,0.8088,0.1494,-1.9669,1.0193,-1.2759,0.1486,0.8053,-0.0300,0.0160,-0.0550,0.0543, 
59.69825,-1.0984,0.7886,0.1495,-1.9899,1.0216,-1.2798,0.1486,0.8125,-0.0300,0.0160,-0.0550,0.0543, 
59.73125,-1.0986,0.7718,0.1495,-2.0090,1.0231,-1.2833,0.1486,0.8184,-0.0300,0.0160,-0.0550,0.0544, 
59.76425,-1.0989,0.7576,0.1494,-2.0249,1.0242,-1.2862,0.1486,0.8234,-0.0300,0.0160,-0.0550,0.0544, 
59.79725,-1.0992,0.7458,0.1494,-2.0382,1.0251,-1.2888,0.1486,0.8275,-0.0300,0.0160,-0.0550,0.0545, 
59.83025,-1.0988,0.7237,0.1494,-2.0635,1.0285,-1.2934,0.1487,0.8359,-0.0300,0.0160,-0.0550,0.0545, 
59.86325,-1.0988,0.7051,0.1494,-2.0846,1.0307,-1.2976,0.1487,0.8428,-0.0300,0.0160,-0.0550,0.0545, 
59.89626,-1.0989,0.6896,0.1494,-2.1022,1.0322,-1.3013,0.1487,0.8486,-0.0300,0.0160,-0.0550,0.0545, 
59.92926,-1.0991,0.6766,0.1494,-2.1169,1.0332,-1.3045,0.1487,0.8535,-0.0300,0.0160,-0.0550,0.0545, 
59.96226,-1.0994,0.6657,0.1494,-2.1292,1.0340,-1.3072,0.1488,0.8575,-0.0300,0.0160,-0.0550,0.0545, 
59.99526,-1.0991,0.6452,0.1494,-2.1525,1.0373,-1.3120,0.1488,0.8658,-0.0300,0.0160,-0.0550,0.0545, 
60.02826,-1.0989,0.6281,0.1494,-2.1720,1.0395,-1.3162,0.1488,0.8727,-0.0299,0.0160,-0.0550,0.0544, 
60.06126,-1.0991,0.6138,0.1494,-2.1883,1.0410,-1.3200,0.1488,0.8785,-0.0299,0.0160,-0.0550,0.0544, 
60.09426,-1.0993,0.6018,0.1494,-2.2018,1.0420,-1.3232,0.1489,0.8834,-0.0299,0.0160,-0.0550,0.0544, 
60.12726,-1.0995,0.5917,0.1494,-2.2131,1.0427,-1.3259,0.1489,0.8874,-0.0299,0.0160,-0.0550,0.0544, 
60.16026,-1.0993,0.5741,0.1494,-2.2331,1.0461,-1.3307,0.1489,0.8956,-0.0299,0.0160,-0.0550,0.0544, 
60.19326,-1.0992,0.5594,0.1494,-2.2499,1.0483,-1.3350,0.1489,0.9026,-0.0299,0.0160,-0.0550,0.0544, 
60.22626,-1.0993,0.5471,0.1494,-2.2638,1.0497,-1.3387,0.1489,0.9084,-0.0299,0.0160,-0.0550,0.0544, 
60.25927,-1.0995,0.5368,0.1494,-2.2755,1.0507,-1.3419,0.1490,0.9132,-0.0299,0.0160,-0.0550,0.0544, 
60.29227,-1.0996,0.5282,0.1494,-2.2852,1.0514,-1.3447,0.1490,0.9172,-0.0299,0.0160,-0.0550,0.0544, 
60.32527,-1.0994,0.5122,0.1494,-2.3034,1.0548,-1.3494,0.1490,0.9254,-0.0299,0.0160,-0.0550,0.0544, 
60.35827,-1.0993,0.4988,0.1494,-2.3187,1.0570,-1.3537,0.1490,0.9324,-0.0299,0.0160,-0.0550,0.0543, 
60.39127,-1.0994,0.4876,0.1494,-2.3314,1.0584,-1.3575,0.1490,0.9382,-0.0299,0.0160,-0.0550,0.0543, 
60.42427,-1.0995,0.4782,0.1494,-2.3420,1.0594,-1.3607,0.1490,0.9430,-0.0299,0.0160,-0.0550,0.0543, 
60.45727,-1.0997,0.4703,0.1494,-2.3509,1.0601,-1.3634,0.1491,0.9471,-0.0299,0.0160,-0.0550,0.0543, 
60.49027,-1.0996,0.4584,0.1494,-2.3644,1.0635,-1.3682,0.1491,0.9553,-0.0299,0.0160,-0.0550,0.0543, 
60.52327,-1.0996,0.4485,0.1494,-2.3757,1.0657,-1.3725,0.1491,0.9622,-0.0299,0.0160,-0.0550,0.0543, 
60.55627,-1.0996,0.4402,0.1494,-2.3851,1.0671,-1.3763,0.1491,0.9680,-0.0299,0.0160,-0.0550,0.0543, 
60.58928,-1.0998,0.4332,0.1494,-2.3929,1.0681,-1.3795,0.1491,0.9728,-0.0299,0.0160,-0.0550,0.0543, 
60.62228,-1.0999,0.4274,0.1494,-2.3995,1.0688,-1.3822,0.1491,0.9769,-0.0299,0.0160,-0.0550,0.0543, 
60.65528,-1.0999,0.4188,0.1494,-2.4091,1.0722,-1.3870,0.1492,0.9851,-0.0299,0.0160,-0.0550,0.0543, 
60.68828,-1.0998,0.4118,0.1494,-2.4172,1.0744,-1.3913,0.1492,0.9920,-0.0299,0.0160,-0.0550,0.0542, 
60.72128,-1.0999,0.4058,0.1494,-2.4240,1.0758,-1.3950,0.1492,0.9978,-0.0299,0.0160,-0.0550,0.0542, 
60.75428,-1.0999,0.4008,0.1494,-2.4296,1.0768,-1.3983,0.1492,1.0026,-0.0299,0.0160,-0.0550,0.0542, 
60.78728,-1.1000,0.3967,0.1494,-2.4343,1.0775,-1.4010,0.1492,1.0067,-0.0299,0.0160,-0.0550,0.0542, 
60.82028,-1.1000,0.3895,0.1494,-2.4424,1.0809,-1.4058,0.1492,1.0149,-0.0299,0.0160,-0.0550,0.0542, 
60.85328,-1.0999,0.3835,0.1493,-2.4493,1.0830,-1.4101,0.1493,1.0218,-0.0299,0.0160,-0.0550,0.0542, 
60.88628,-1.0999,0.3785,0.1493,-2.4549,1.0845,-1.4138,0.1493,1.0276,-0.0299,0.0160,-0.0550,0.0542, 
60.91928,-1.1000,0.3743,0.1493,-2.4597,1.0855,-1.4171,0.1493,1.0324,-0.0299,0.0160,-0.0550,0.0542, 
60.95229,-1.1000,0.3708,0.1493,-2.4636,1.0862,-1.4198,0.1493,1.0365,-0.0299,0.0160,-0.0550,0.0542, 
60.98529,-1.1000,0.3642,0.1493,-2.4711,1.0893,-1.4243,0.1493,1.0443,-0.0299,0.0160,-0.0550,0.0542, 
61.01829,-1.0999,0.3587,0.1493,-2.4774,1.0914,-1.4284,0.1493,1.0508,-0.0299,0.0160,-0.0550,0.0542, 
61.05129,-1.0999,0.3541,0.1493,-2.4827,1.0927,-1.4320,0.1493,1.0563,-0.0299,0.0160,-0.0550,0.0542, 
61.08429,-1.1000,0.3502,0.1493,-2.4870,1.0936,-1.4351,0.1494,1.0609,-0.0299,0.0160,-0.0550,0.0542, 
61.11729,-1.1000,0.3470,0.1493,-2.4907,1.0943,-1.4377,0.1494,1.0648,-0.0299,0.0160,-0.0550,0.0541, 
61.15029,-1.1000,0.3406,0.1493,-2.4980,1.0973,-1.4420,0.1494,1.0721,-0.0299,0.0160,-0.0550,0.0541, 
61.18329,-1.0999,0.3353,0.1493,-2.5041,1.0992,-1.4459,0.1494,1.0784,-0.0299,0.0160,-0.0550,0.0541, 
61.21629,-1.0999,0.3308,0.1493,-2.5091,1.1004,-1.4492,0.1494,1.0836,-0.0299,0.0160,-0.0550,0.0541, 
61.24929,-1.1000,0.3271,0.1493,-2.5134,1.1013,-1.4520,0.1494,1.0880,-0.0299,0.0160,-0.0550,0.0541, 
61.2823,-1.1000,0.3240,0.1493,-2.5169,1.1020,-1.4544,0.1494,1.0917,-0.0299,0.0160,-0.0550,0.0542, 
61.3153,-1.1001,0.3193,0.1493,-2.5221,1.1050,-1.4586,0.1494,1.0989,-0.0299,0.0160,-0.0550,0.0542, 
61.3483,-1.1000,0.3156,0.1493,-2.5264,1.1069,-1.4623,0.1494,1.1050,-0.0299,0.0160,-0.0550,0.0542, 
61.3813,-1.1000,0.3124,0.1493,-2.5300,1.1081,-1.4656,0.1494,1.1101,-0.0299,0.0160,-0.0550,0.0542, 
61.4143,-1.1001,0.3097,0.1493,-2.5330,1.1090,-1.4684,0.1494,1.1144,-0.0299,0.0160,-0.0550,0.0542, 
61.4473,-1.1002,0.3075,0.1494,-2.5355,1.1096,-1.4707,0.1494,1.1179,-0.0299,0.0160,-0.0550,0.0542, 
61.4803,-1.1003,0.3056,0.1494,-2.5376,1.1126,-1.4749,0.1494,1.1251,-0.0299,0.0160,-0.0550,0.0542, 
61.5133,-1.1003,0.3041,0.1494,-2.5393,1.1145,-1.4786,0.1494,1.1311,-0.0299,0.0160,-0.0550,0.0541, 
61.5463,-1.1003,0.3028,0.1494,-2.5408,1.1157,-1.4819,0.1495,1.1362,-0.0299,0.0160,-0.0550,0.0541, 
61.5793,-1.1003,0.3017,0.1494,-2.5420,1.1166,-1.4847,0.1495,1.1404,-0.0299,0.0160,-0.0550,0.0541, 
61.6123,-1.1003,0.3008,0.1494,-2.5430,1.1172,-1.4870,0.1495,1.1439,-0.0299,0.0160,-0.0550,0.0541, 
61.64531,-1.1004,0.3000,0.1494,-2.5439,1.1202,-1.4911,0.1495,1.1510,-0.0299,0.0160,-0.0550,0.0541, 
61.67831,-1.1003,0.2994,0.1494,-2.5446,1.1220,-1.4949,0.1495,1.1570,-0.0299,0.0160,-0.0550,0.0541, 
61.71131,-1.1003,0.2989,0.1494,-2.5451,1.1232,-1.4981,0.1495,1.1620,-0.0299,0.0160,-0.0550,0.0541, 
61.74431,-1.1003,0.2985,0.1494,-2.5456,1.1241,-1.5009,0.1495,1.1662,-0.0299,0.0160,-0.0550,0.0541, 
61.77731,-1.1003,0.2982,0.1494,-2.5460,1.1248,-1.5033,0.1495,1.1697,-0.0299,0.0160,-0.0550,0.0541, 
61.81031,-1.1004,0.2978,0.1494,-2.5464,1.1266,-1.5064,0.1495,1.1749,-0.0299,0.0160,-0.0550,0.0541, 
61.84331,-1.1003,0.2976,0.1494,-2.5467,1.1277,-1.5092,0.1496,1.1792,-0.0299,0.0160,-0.0550,0.0541, 
61.87631,-1.1003,0.2974,0.1494,-2.5469,1.1285,-1.5116,0.1496,1.1827,-0.0299,0.0160,-0.0550,0.0541, 
61.90931,-1.1003,0.2972,0.1494,-2.5471,1.1291,-1.5137,0.1496,1.1857,-0.0299,0.0160,-0.0550,0.0541, 
61.94231,-1.1003,0.2971,0.1494,-2.5473,1.1295,-1.5155,0.1496,1.1882,-0.0299,0.0160,-0.0550,0.0541, 
61.97532,-1.1003,0.2970,0.1494,-2.5474,1.1299,-1.5169,0.1496,1.1902,-0.0299,0.0160,-0.0550,0.0541, 
62.00832,-1.1003,0.2969,0.1494,-2.5475,1.1302,-1.5182,0.1497,1.1920,-0.0299,0.0160,-0.0550,0.0541, 
62.04132,-1.1003,0.2968,0.1494,-2.5476,1.1304,-1.5192,0.1497,1.1934,-0.0299,0.0160,-0.0550,0.0541, 
62.07432,-1.1003,0.2967,0.1494,-2.5477,1.1306,-1.5201,0.1497,1.1946,-0.0299,0.0160,-0.0550,0.0541, 
62.10732,-1.1003,0.2967,0.1494,-2.5477,1.1307,-1.5208,0.1497,1.1956,-0.0299,0.0160,-0.0550,0.0541, 
62.14032,-1.1003,0.2966,0.1494,-2.5478,1.1308,-1.5214,0.1497,1.1964,-0.0299,0.0160,-0.0550,0.0541, 
62.17332,-1.1003,0.2966,0.1494,-2.5478,1.1309,-1.5219,0.1497,1.1971,-0.0299,0.0160,-0.0550,0.0541, 
62.20632,-1.1003,0.2965,0.1494,-2.5479,1.1310,-1.5223,0.1497,1.1977,-0.0299,0.0160,-0.0550,0.0541, 
62.23932,-1.1003,0.2965,0.1494,-2.5479,1.1310,-1.5227,0.1497,1.1981,-0.0299,0.0160,-0.0550,0.0541, 
62.27232,-1.1003,0.2965,0.1494,-2.5479,1.1311,-1.5230,0.1497,1.1985,-0.0299,0.0160,-0.0550,0.0541, 
62.30532,-1.1003,0.2965,0.1494,-2.5480,1.1311,-1.5233,0.1497,1.1989,-0.0299,0.0160,-0.0550,0.0541, 
62.33833,-1.1003,0.2965,0.1494,-2.5480,1.1312,-1.5234,0.1497,1.1991,-0.0299,0.0160,-0.0550,0.0541, 
62.37133,-1.1003,0.2964,0.1494,-2.5480,1.1312,-1.5236,0.1497,1.1994,-0.0299,0.0160,-0.0550,0.0541, 
62.40433,-1.1003,0.2964,0.1494,-2.5480,1.1312,-1.5238,0.1497,1.1996,-0.0299,0.0160,-0.0550,0.0541, 
62.43733,-1.1003,0.2964,0.1494,-2.5480,1.1312,-1.5239,0.1497,1.1997,-0.0299,0.0160,-0.0550,0.0541, 
62.47033,-1.1003,0.2964,0.1494,-2.5480,1.1313,-1.5240,0.1497,1.1999,-0.0299,0.0160,-0.0550,0.0541, 
62.50333,-1.1003,0.2964,0.1494,-2.5480,1.1313,-1.5241,0.1497,1.2000,-0.0299,0.0160,-0.0550,0.0541, 
62.53633,-1.1003,0.2964,0.1494,-2.5480,1.1313,-1.5241,0.1497,1.2001,-0.0299,0.0160,-0.0550,0.0541, 
62.56933,-1.1003,0.2964,0.1494,-2.5480,1.1313,-1.5242,0.1497,1.2002,-0.0299,0.0160,-0.0550,0.0541, 
62.60233,-1.1003,0.2964,0.1494,-2.5481,1.1313,-1.5242,0.1497,1.2002,-0.0299,0.0160,-0.0550,0.0541, 
62.63533,-1.1003,0.2964,0.1494,-2.5481,1.1313,-1.5243,0.1497,1.2003,-0.0299,0.0160,-0.0550,0.0541, 
62.66833,-1.1003,0.2964,0.1494,-2.5481,1.1313,-1.5243,0.1497,1.2003,-0.0299,0.0160,-0.0550,0.0541, 
62.70134,-1.1003,0.2964,0.1494,-2.5481,1.1313,-1.5244,0.1497,1.2004,-0.0299,0.0160,-0.0550,0.0541, 
62.73434,-1.1003,0.2964,0.1494,-2.5481,1.1313,-1.5244,0.1497,1.2004,-0.0299,0.0160,-0.0550,0.0541, 
62.76734,-1.1003,0.2964,0.1494,-2.5481,1.1313,-1.5244,0.1497,1.2004,-0.0299,0.0160,-0.0550,0.0541, 
62.80034,-1.1003,0.2964,0.1494,-2.5481,1.1313,-1.5244,0.1497,1.2004,-0.0299,0.0160,-0.0550,0.0541, 
62.83334,-1.1003,0.2964,0.1494,-2.5481,1.1313,-1.5244,0.1497,1.2005,-0.0299,0.0160,-0.0550,0.0541, 
62.86634,-1.1003,0.2964,0.1494,-2.5481,1.1313,-1.5244,0.1497,1.2005,-0.0299,0.0160,-0.0550,0.0541, 
62.89934,-1.1003,0.2964,0.1494,-2.5481,1.1313,-1.5245,0.1497,1.2005,-0.0299,0.0160,-0.0550,0.0541, 
62.93234,-1.1003,0.2964,0.1494,-2.5481,1.1313,-1.5245,0.1497,1.2005,-0.0299,0.0160,-0.0550,0.0541, 
62.96534,-1.1003,0.2964,0.1494,-2.5481,1.1313,-1.5245,0.1497,1.2005,-0.0299,0.0160,-0.0550,0.0541, 
62.99834,-1.1003,0.2964,0.1494,-2.5481,1.1313,-1.5245,0.1497,1.2005,-0.0299,0.0160,-0.0550,0.0541, 
63.03135,-1.1003,0.2964,0.1494,-2.5481,1.1313,-1.5245,0.1497,1.2005,-0.0299,0.0160,-0.0550,0.0541, 
63.06435,-1.1003,0.2964,0.1494,-2.5481,1.1313,-1.5245,0.1497,1.2005,-0.0299,0.0160,-0.0550,0.0541, 
63.09735,-1.1003,0.2964,0.1494,-2.5481,1.1313,-1.5245,0.1497,1.2005,-0.0299,0.0160,-0.0550,0.0541, 
63.13035,-1.1003,0.2964,0.1494,-2.5481,1.1313,-1.5245,0.1497,1.2005,-0.0299,0.0160,-0.0550,0.0541, 
63.16335,-1.1003,0.2964,0.1494,-2.5481,1.1313,-1.5245,0.1497,1.2005,-0.0299,0.0160,-0.0550,0.0541, 
63.19635,-1.1003,0.2964,0.1494,-2.5481,1.1313,-1.5245,0.1497,1.2005,-0.0299,0.0160,-0.0550,0.0541, 
63.22935,-1.1003,0.2964,0.1494,-2.5481,1.1313,-1.5245,0.1497,1.2005,-0.0299,0.0160,-0.0550,0.0541, 
63.26235,-1.1003,0.2964,0.1494,-2.5481,1.1313,-1.5245,0.1497,1.2005,-0.0299,0.0160,-0.0550,0.0541, 
63.29535,-1.1003,0.2964,0.1494,-2.5481,1.1313,-1.5245,0.1497,1.2005,-0.0299,0.0160,-0.0550,0.0541, 
63.32835,-1.1003,0.2964,0.1494,-2.5481,1.1313,-1.5245,0.1497,1.2005,-0.0299,0.0160,-0.0550,0.0541, 
63.36135,-1.1003,0.2964,0.1494,-2.5481,1.1313,-1.5245,0.1497,1.2005,-0.0299,0.0160,-0.0550,0.0541, 
63.39436,-1.1003,0.2964,0.1494,-2.5481,1.1313,-1.5245,0.1497,1.2005,-0.0299,0.0160,-0.0550,0.0541, 
63.42736,-1.1003,0.2964,0.1494,-2.5481,1.1313,-1.5245,0.1497,1.2005,-0.0299,0.0160,-0.0550,0.0541, 
63.46036,-1.1003,0.2964,0.1494,-2.5481,1.1313,-1.5245,0.1497,1.2005,-0.0299,0.0160,-0.0550,0.0541, 
63.49336,-1.1003,0.2964,0.1494,-2.5481,1.1313,-1.5245,0.1497,1.2005,-0.0299,0.0160,-0.0550,0.0541, 
63.52636,-1.1003,0.2964,0.1494,-2.5481,1.1313,-1.5245,0.1497,1.2005,-0.0299,0.0160,-0.0550,0.0541, 
63.55936,-1.1003,0.2964,0.1494,-2.5481,1.1313,-1.5245,0.1497,1.2005,-0.0299,0.0160,-0.0550,0.0541, 
63.59236,-1.1003,0.2964,0.1494,-2.5481,1.1313,-1.5245,0.1497,1.2005,-0.0299,0.0160,-0.0550,0.0541, 
63.62536,-1.1003,0.2964,0.1494,-2.5481,1.1313,-1.5245,0.1497,1.2005,-0.0299,0.0160,-0.0550,0.0541, 
63.65836,-1.1003,0.2964,0.1494,-2.5481,1.1313,-1.5245,0.1497,1.2005,-0.0299,0.0160,-0.0550,0.0541, 
63.69136,-1.1003,0.2964,0.1494,-2.5481,1.1313,-1.5245,0.1497,1.2005,-0.0299,0.0160,-0.0550,0.0541, 
63.72437,-1.1003,0.2964,0.1494,-2.5481,1.1313,-1.5245,0.1497,1.2005,-0.0299,0.0160,-0.0550,0.0541, 
63.75737,-1.1003,0.2964,0.1494,-2.5481,1.1313,-1.5245,0.1497,1.2005,-0.0299,0.0160,-0.0550,0.0541, 
63.79037,-1.1003,0.2964,0.1494,-2.5481,1.1313,-1.5245,0.1497,1.2005,-0.0299,0.0160,-0.0550,0.0541, 
63.82337,-1.1003,0.2964,0.1494,-2.5481,1.1313,-1.5245,0.1497,1.2005,-0.0299,0.0160,-0.0550,0.0541, 
63.85637,-1.1003,0.2964,0.1494,-2.5481,1.1313,-1.5245,0.1497,1.2005,-0.0299,0.0160,-0.0550,0.0541, 
63.88937,-1.1003,0.2964,0.1494,-2.5481,1.1313,-1.5245,0.1497,1.2005,-0.0299,0.0160,-0.0550,0.0541, 
63.92237,-1.1003,0.2964,0.1494,-2.5481,1.1313,-1.5245,0.1497,1.2005,-0.0299,0.0160,-0.0550,0.0541, 
63.95537,-1.1003,0.2964,0.1494,-2.5481,1.1313,-1.5245,0.1497,1.2005,-0.0299,0.0160,-0.0550,0.0541, 
63.98837,-1.1003,0.2964,0.1494,-2.5481,1.1313,-1.5245,0.1497,1.2005,-0.0299,0.0160,-0.0550,0.0541, 
64.02137,-1.1003,0.2964,0.1494,-2.5481,1.1313,-1.5245,0.1497,1.2005,-0.0299,0.0160,-0.0550,0.0541, 
64.05437,-1.1003,0.2964,0.1494,-2.5481,1.1313,-1.5245,0.1497,1.2005,-0.0299,0.0160,-0.0550,0.0541, 
64.08736,-1.1003,0.2964,0.1494,-2.5481,1.1313,-1.5245,0.1497,1.2005,-0.0299,0.0160,-0.0550,0.0541, 
64.12036,-1.1003,0.2964,0.1494,-2.5481,1.1313,-1.5245,0.1497,1.2005,-0.0299,0.0160,-0.0550,0.0541, 
64.15336,-1.1003,0.2964,0.1450,-2.5481,1.1313,-1.5245,0.1497,1.2005,-0.0299,0.0160,-0.0550,0.0541, 
64.18636,-1.1003,0.2964,0.1413,-2.5481,1.1313,-1.5245,0.1497,1.2005,-0.0299,0.0160,-0.0550,0.0541, 
64.21935,-1.1003,0.2964,0.1382,-2.5481,1.1313,-1.5245,0.1497,1.2005,-0.0299,0.0160,-0.0550,0.0541, 
64.25235,-1.1003,0.2964,0.1356,-2.5481,1.1313,-1.5245,0.1497,1.2005,-0.0299,0.0160,-0.0550,0.0541, 
64.28535,-1.1003,0.2964,0.1291,-2.5481,1.1313,-1.5245,0.1497,1.2005,-0.0299,0.0160,-0.0550,0.0541, 
64.31834,-1.1003,0.2964,0.1236,-2.5481,1.1313,-1.5245,0.1497,1.2005,-0.0299,0.0160,-0.0550,0.0541, 
64.35134,-1.1003,0.2964,0.1190,-2.5481,1.1313,-1.5245,0.1497,1.2006,-0.0299,0.0160,-0.0550,0.0541, 
64.38434,-1.1003,0.2964,0.1152,-2.5481,1.1313,-1.5245,0.1497,1.2006,-0.0300,0.0160,-0.0550,0.0541, 
64.41734,-1.1003,0.2964,0.1120,-2.5481,1.1313,-1.5245,0.1497,1.2006,-0.0300,0.0160,-0.0550,0.0541, 
64.45033,-1.1003,0.2963,0.1051,-2.5481,1.1313,-1.5244,0.1497,1.2006,-0.0300,0.0160,-0.0550,0.0541, 
64.48333,-1.1002,0.2963,0.0991,-2.5481,1.1313,-1.5244,0.1497,1.2006,-0.0300,0.0160,-0.0550,0.0541, 
